Attrition_Flag,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,0.3298622218354624,1,1,0.25226574417581576,6,1,3,0.23960855803154393,0.24553039332538737,0.25332483412047635,0.554,0.03368601658564484,0.13709677419354838,0.8,0.066,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.4163454538421614,0,4,-0.2476065755412548,2,3,1,0.05310828745650394,0.77632101708383,0.03587054153507374,0.971,0.04432370603374321,0.15322580645161288,0.706,0.612,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.2004378434593568,1,0,0.877106143822154,5,2,1,0.042738763577878765,0.40683353198251887,0.052878625445484315,1.009,0.06525593365742065,0.14516129032258063,1.0,0.359,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.04324161600334952,1,1,0.002329584317280495,3,2,2,0.5750309120646236,0.8228049264998013,0.5326978240083448,1.248,0.07189019159279383,0.22580645161290325,2.167,0.101,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
0,0.454230167781733,0,4,0.502201904034351,5,2,3,0.04917814721096087,0.6237584425903854,0.043230087213513756,1.077,0.035458964826994566,0.14516129032258063,1.333,0.512,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0.5785981137280036,0,3,0.877106143822154,3,1,2,0.022574120933438545,0.699642431466031,0.012198302089067888,0.682,0.06491278238490135,0.16129032258064518,0.429,0.806,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,0,3,0.002329584317280495,4,1,0,0.005221040156963758,0.29638458482320224,0.024976095963839713,0.993,0.05164426651415499,0.15322580645161288,0.706,0.463,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,1.449173735351898,0,4,1.3769784635392246,3,3,3,0.041831808136599584,0.8633293603496226,0.018717584678237188,1.456,0.04049185015727767,0.10483870967741936,2.286,0.77,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1,-0.04324161600334952,1,5,-0.37257465547052243,6,3,3,0.9534127221662934,1.0,0.8824211166806711,0.658,0.004975693451529886,0.0564516129032258,0.7,0.076,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.8273340056205448,1,3,1.3769784635392246,5,2,2,0.0,0.0,0.041587228001043086,0.776,0.09573920503288534,0.3467741935483871,0.828,0.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.7029660596742743,0,1,1.1270423036806894,6,3,3,0.15916161039008156,0.354787445371474,0.16825543997913828,0.567,0.05021446954532456,0.14516129032258063,0.75,0.133,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.454230167781733,1,2,1.1270423036806894,3,1,3,1.0000000000000002,0.500595947556615,0.9634920175006519,0.588,0.05684872748069775,0.1935483870967742,0.789,0.037,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-0.6650813457347027,0,3,0.002329584317280495,4,1,2,0.25269894823400657,0.5697258641239571,0.24222756642424592,0.644,0.056791535601944526,0.1935483870967742,0.478,0.146,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.16760956194962015,0,5,0.002329584317280495,5,2,2,0.2709287526037179,0.7059992054032579,0.24976095963839712,0.791,0.03402916785816415,0.14516129032258063,0.867,0.171,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0.8273340056205448,1,3,0.7521380638928864,2,1,2,0.7664892057186564,0.7294398092967819,0.7230029264335178,1.432,0.10797826708607378,0.29838709677419356,0.88,0.069,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,2.5684852488683334,0,1,2.5016911829026336,4,3,2,0.047394468176445166,1.0,0.014081650392605685,2.053,0.06582785244495282,0.1774193548387097,1.0,0.837,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.3248057894056273,0,2,0.002329584317280495,6,3,0,0.5454943965269653,0.4259038537941994,0.5333352649726191,0.706,0.05210180154418073,0.09677419354838711,1.444,0.055,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5735416812981686,0,1,0.002329584317280495,4,2,3,0.05797561499136882,0.3913388955105284,0.06861182742734623,0.35,0.02796682871032314,0.14516129032258063,0.556,0.294,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,-0.16760956194962015,1,2,-0.2476065755412548,3,2,1,0.13098552801434202,0.8931267381803735,0.10199055428389303,1.791,0.050157277666571354,0.06451612903225805,0.8,0.39,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0.5785981137280036,1,3,0.002329584317280495,6,2,3,0.29227243732182107,0.8371076678585617,0.26065540520963115,0.948,0.04192164712610809,0.11290322580645161,1.0,0.19,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1.5735416812981686,0,1,2.2517550230440984,5,3,0,0.04388757380349904,0.7949940405244339,0.02567148610668444,1.334,0.07720903631684302,0.2096774193548387,1.0,0.692,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,1,1,1.1270423036806894,6,2,2,0.05870117934439215,0.6758045292014303,0.04856141164198998,0.747,0.056734343723191305,0.12096774193548386,1.273,0.503,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.0811263299429211,1,3,0.002329584317280495,2,1,2,0.6013930835578049,0.4970202622169249,0.5817228290788978,0.949,0.0543322848155562,0.3225806451612903,1.083,0.059,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.3298622218354624,1,3,-0.37257465547052243,3,1,0,0.14631307497195997,0.1835518474374255,0.16842928751484948,1.161,0.03299971404060623,0.18548387096774194,0.941,0.074,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
0,1.6979096272444392,0,0,2.376723102973366,5,1,3,0.0,0.2932061978545888,0.020203981108567786,0.782,0.0409493851873034,0.18548387096774194,0.571,0.513,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.454230167781733,0,2,0.002329584317280495,5,1,2,0.23933647139916017,0.6460071513706793,0.2238576768174311,0.701,0.04117815270231627,0.14516129032258063,0.867,0.174,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.3248057894056273,1,1,1.3769784635392246,5,3,1,0.39826529655931336,0.7850615812475169,0.3660359864398922,1.768,0.07532170431798685,0.11290322580645161,3.0,0.135,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1.3248057894056273,0,3,1.3769784635392246,4,2,3,0.14839907248690207,0.6332936034962257,0.1376292991046852,0.896,0.07211895910780669,0.217741935483871,0.762,0.251,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.9517019515668155,1,3,0.6271699839636188,3,3,0,0.6092835958969336,0.6658720699245133,0.5769709964361256,1.097,0.07795253074063484,0.3387096774193548,0.529,0.078,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.5785981137280036,0,5,1.0020742237514217,5,1,1,0.06078717685933425,0.6348827969805324,0.05354504099904384,0.971,0.06685730626251073,0.25806451612903225,0.556,0.463,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0.0811263299429211,0,3,-0.2476065755412548,2,1,2,0.13875511296130022,0.3174413984902662,0.1514212036044389,0.819,0.02813840434658279,0.09677419354838711,0.571,0.133,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,1,3,0.877106143822154,3,3,1,0.45210821792325345,0.5653555820421137,0.4336626778315418,1.642,0.05438947669430941,0.25806451612903225,0.75,0.087,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
1,2.6928531948146044,1,0,2.0018188631855627,1,3,2,0.0,0.3575685339690107,0.01551009764436589,0.743,0.014297969688304261,0.08870967741935483,0.615,0.626,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,1.5735416812981686,1,1,0.002329584317280495,4,1,2,0.1944724089038839,0.6702423520063567,0.17909193637180193,1.242,0.05250214469545325,0.09677419354838711,1.444,0.214,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-0.2919775078958908,1,5,-0.4975427353997901,4,5,3,0.30043503629333357,0.7969805323798173,0.27140497783443923,0.619,0.045295967972547896,0.13709677419354838,0.8,0.176,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.20549427588919172,1,3,0.6271699839636188,4,5,3,0.3284297275808173,0.6483909415971395,0.30907194390519516,1.509,0.05564769802688019,0.25,0.519,0.133,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.0811263299429211,1,4,-0.37257465547052243,3,2,1,1.0000000000000002,0.6670639650377433,0.9513516645901545,0.623,0.031455533314269375,0.13709677419354838,0.5,0.049,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.0811263299429211,1,2,-0.4975427353997901,4,2,2,1.0000000000000002,0.5832340087405642,0.957465302929331,0.505,0.046897340577637975,0.1774193548387097,0.684,0.043,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,-0.4163454538421614,0,1,-0.12263849561198716,3,2,2,0.27437518328057875,0.6277314263011522,0.2587720569060934,0.504,0.04112096082356306,0.13709677419354838,0.8,0.15,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,1.076069897513086,0,2,0.877106143822154,2,4,3,0.0,0.0,0.041587228001043086,0.707,0.02150414641120961,0.13709677419354838,0.421,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,1.5735416812981686,1,2,1.252010383609957,3,3,3,0.0,0.0,0.041587228001043086,0.688,0.01910208750357449,0.11290322580645161,0.5,0.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,2.0710134650832512,1,1,2.5016911829026336,2,1,2,0.03569474298394388,0.7067938021454112,0.024251731231709792,1.259,0.05376036602802402,0.217741935483871,0.947,0.679,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1.449173735351898,1,2,2.1267869431148303,2,3,0,0.6943862481369624,0.9515295987286452,0.6377017355778982,1.071,0.1030025736345439,0.3064516129032258,0.714,0.098,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.8273340056205448,0,2,0.002329584317280495,4,1,2,0.028378635757625233,0.655145013905443,0.02100657723176774,0.93,0.04964255075779239,0.12903225806451613,1.167,0.694,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.7029660596742743,1,3,1.3769784635392246,5,3,3,0.2916678003609683,0.8768375049662296,0.25717845449540755,0.869,0.057935373177008864,0.24193548387096775,1.105,0.199,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.20549427588919172,1,3,0.002329584317280495,4,2,2,0.30212801978372134,1.0,0.25822153970967465,0.615,0.04941378324277952,0.217741935483871,0.762,0.22,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-0.4163454538421614,1,4,0.002329584317280495,5,3,2,0.3573313743095802,0.6837504966229638,0.3341929128154609,0.908,0.03259937088933372,0.08870967741935483,1.333,0.13,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.20549427588919172,1,2,0.002329584317280495,3,2,3,0.034243614277897204,0.7767183154549067,0.01776142323182569,0.531,0.04140692021732914,0.11290322580645161,0.714,0.76,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.4163454538421614,0,4,-0.6225108153290577,5,2,0,0.1312878464947684,0.4640444974175606,0.13357285660475762,0.638,0.06233914784100658,0.1774193548387097,0.455,0.202,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.6650813457347027,1,3,-0.12263849561198716,6,1,2,1.0000000000000002,0.47755264203416764,0.9651725436791934,0.603,0.048212753788961976,0.18548387096774194,0.737,0.035,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.2919775078958908,0,3,0.25226574417581576,4,1,3,0.29290730613071647,0.7290425109257052,0.2691449598701939,2.368,0.059250786388332866,0.12096774193548386,1.273,0.165,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,1.6979096272444392,0,1,0.002329584317280495,5,1,0,0.014351058265840738,0.5053635280095352,0.01848578796395561,1.008,0.05364598227051759,0.09677419354838711,1.0,0.665,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,-0.2919775078958908,1,4,-1.4972873748339313,5,3,0,0.07257759759596347,0.9117997616209773,0.0446498420884884,0.569,0.04352301973119817,0.11290322580645161,0.714,0.598,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.20549427588919172,0,3,0.37723382410508344,6,2,3,0.020457891570453822,0.4533174413984903,0.028134326195926172,0.616,0.04077780955104375,0.08064516129032258,0.538,0.539,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.2919775078958908,0,2,-1.1223831350461284,5,2,2,0.0,0.26976559396106475,0.0219134818763944,0.859,0.03471547040320275,0.15322580645161288,1.071,0.472,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.6650813457347027,1,2,-0.9974150551168607,4,3,0,0.7956327072317604,0.710766785856178,0.7522962362008518,0.75,0.027680869316557048,0.11290322580645161,0.846,0.064,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-0.16760956194962015,1,3,-0.4975427353997901,4,1,2,0.0,0.0,0.041587228001043086,0.81,0.05478981984558193,0.12903225806451613,0.625,0.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.0811263299429211,0,2,-0.2476065755412548,6,4,2,0.37607512009601635,0.8827969805323798,0.3376408889403993,0.853,0.06565627680869317,0.22580645161290325,0.357,0.16,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0.5785981137280036,0,2,0.002329584317280495,3,1,3,0.05041765298070907,0.5180770758839889,0.0521252861240692,0.604,0.04907063197026022,0.22580645161290325,0.407,0.42,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.5785981137280036,1,2,1.0020742237514217,4,3,3,1.0000000000000002,0.6618990862137465,0.951728334250862,0.613,0.04049185015727767,0.06451612903225805,0.8,0.048,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1.6979096272444392,0,1,1.7518827033270277,4,4,3,0.0,0.40723083035359553,0.011888273983716282,0.838,0.010980840720617675,0.016129032258064516,0.714,0.713,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
0,-0.6650813457347027,1,5,-0.8724469751875931,5,2,2,0.11393476571829361,0.6944775526420341,0.10013618056964044,1.073,0.04575350300257364,0.12903225806451613,1.0,0.336,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,-0.2919775078958908,1,3,0.002329584317280495,6,2,2,0.49963268304628194,0.6531585220500596,0.4728073479558427,0.921,0.07189019159279383,0.3225806451612903,0.923,0.092,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
